Account ID,Account Name,Total Calls,Last Call Date,Calls - Nick Martino,Calls - Ryan Minter,Calls - Alicia Gopal,Calls - Emily Murnane,Calls - Ali Cohen,Calls - Ben Laddis,Calls - Sydney Ireland,Calls - Catherine Silvestri,Calls - Jenny Allison,Calls - Lucy Nemerov,Calls - Leila Assil,Calls - Joe del Rosario,Calls - Quinzel Perry,Calls - Hugh Bargeron,Calls - Andy Blakely,Calls - Blake Anderson,Calls - Mihir Shah,Calls - Maia Golub,Calls - Shane Lieberman,Calls - Granger West
001cv00000AuaP0,"County Of Union, OH",1,2025-11-19,,,,1,,,,,,,,,,,,,,,,
001cv00000AuZAV,"Town Of Black Diamond, WA",1,2025-11-19,,,1,,,,,,,,,,,,,,,,,
001Hr000028Zcru,"City Of West Springfield Town, MA",1,2025-11-20,,,,,,,,,1,,,,,,,,,,,
001Hr000028Zc9A,"City Of Robstown, TX",1,2025-11-20,,,1,,,,,,,,,,,,,,,,,
001cv00000AuZ7i,"City Of Buckley, WA",1,2025-11-20,,,1,,,,,,,,,,,,,,,,,
001cv000006sQfA,"Town Of Venus, TX",1,2025-11-20,,,1,,,,,,,,,,,,,,,,,
001cv00000AuZTf,"City Of Utqiagvik, AK",1,2025-11-20,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZcMn,City of El Cajon,1,2025-11-20,,1,,,,,,,,,,,,,,,,,,
001cv00000AuYhp,"City Of Valdez, AK",1,2025-11-20,,1,,,,,,,,,,,,,,,,,,
001cv00000AuYyJ,"City Of Soldotna, AK",1,2025-11-20,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zbqp,"County Of Uintah, UT",1,2025-11-21,,,,,,,,,1,,,,,,,,,,,
001Hr000028ZdfX,"Bath Township (Greene County), OH",1,2025-11-21,,,,1,,,,,,,,,,,,,,,,
001Hr000028ZdON,"City Of Ogden, UT",1,2025-11-21,,,,,,,,,1,,,,,,,,,,,
001Hr000028ZboD,"Township Of Antrim, PA",1,2025-11-26,,,,,,,,,1,,,,,,,,,,,
001cv00000Aua5f,"County Of Caroline, MD",1,2025-12-01,,,,,1,,,,,,,,,,,,,,,
001Hr000028Zc2s,"Township Of Towamencin, PA",1,2025-12-03,,,,,,,,,1,,,,,,,,,,,
001Hr000028ZcMd,Montour County,1,2025-12-03,,,,,,,,,1,,,,,,,,,,,
001cv00000AuaKF,"County Of Whitman, WA",1,2025-12-03,,,1,,,,,,,,,,,,,,,,,
001Hr000028ZcIc,"Township Of West Hempfield, PA",1,2025-12-04,,,,,,,,,1,,,,,,,,,,,
001cv00000AuZhu,"Borough Of Franklin Park, PA",1,2025-12-04,,,,,,,,,1,,,,,,,,,,,
001Hr000028Zd16,"Town Of Jamestown, RI",1,2025-12-04,,,,,,,,,1,,,,,,,,,,,
001cv00000AuYJk,"Township Of Minneha, KS",1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zcns,"Town Of Richmond, RI",1,2025-12-04,,,,,,,,,1,,,,,,,,,,,
001Hr000028ZdHd,"Town Of Portsmouth, RI",1,2025-12-04,,,,,,,,,1,,,,,,,,,,,
001cv00000AuWOS,"Township Of Garden Plain, KS",1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001cv00000AuXVc,"Town Of Brusly, LA",1,2025-12-04,,,,1,,,,,,,,,,,,,,,,
001Hr000028ZbpM,"City of Beaumont, TX",1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZdFS,"Town Of Cumberland, RI",1,2025-12-04,,,,,,,,,1,,,,,,,,,,,
001cv00000AuZRo,"Township Of Attica, KS",1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZdRz,"Town Of East Greenwich, RI",1,2025-12-04,,,,,,,,,1,,,,,,,,,,,
001Hr000028ZdHX,"Town Of Scituate, RI",1,2025-12-04,,,,,,,,,1,,,,,,,,,,,
001cv00000AuYmN,"County Of Stafford, KS",1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001cv00000AuXi4,"Township Of Morton, KS",1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zd9m,"Town Of North Smithfield, RI",1,2025-12-04,,,,,,,,,1,,,,,,,,,,,
001cv00000AuZR2,"County Of Kingman, KS",1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZdGV,"Town Of Glocester, RI",1,2025-12-04,,,,,,,,,1,,,,,,,,,,,
001Hr000028Zcs1,"City Of Denham Springs, LA",1,2025-12-04,,,,1,,,,,,,,,,,,,,,,
001Hr000028ZczC,"Town Of Wethersfield, CT",1,2025-12-04,,,1,,,,,,,,,,,,,,,,,
001cv000006phkG,"City Of Nome, AK",1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001cv000006sEYo,"City Of Sweeny, TX",1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zc9z,Brazoria County,1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZcBQ,Galveston County,1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zc4h,"City Of La Marque, TX",1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZbrJ,City of Pearland,1,2025-12-04,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zdgp,"City Of Lawrence, KS",1,2025-12-05,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zcpf,"City Of Bonner Springs, KS",1,2025-12-05,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zcpv,"City Of York, NE",1,2025-12-05,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZcKx,"City Of Chadron, NE",1,2025-12-05,,1,,,,,,,,,,,,,,,,,,
001cv00000AuX7N,"Town Of Winamac, IN",1,2025-12-08,,,,,1,,,,,,,,,,,,,,,
001cv00000AuWQ1,"Town Of Wakarusa, IN",1,2025-12-08,,,,,1,,,,,,,,,,,,,,,
001cv00000AuYg9,"Township Of West, IN",1,2025-12-08,,,,,1,,,,,,,,,,,,,,,
001cv00000B21yD,"Town Of Bridgeville, DE",1,2025-12-08,,,,,1,,,,,,,,,,,,,,,
001cv00000AuX90,"City Of Montgomery, TX",1,2025-12-08,,,1,,,,,,,,,,,,,,,,,
001Hr000028ZdQs,"Town Of Manchester, NY",1,2025-12-10,,,1,,,,,,,,,,,,,,,,,
001Hr000028ZcV5,"Township Of Tewksbury, NJ",1,2025-12-10,,1,,,,,,,,,,,,,,,,,,
001cv00000AuYSo,"Town Of Rutherfordton, NC",1,2025-12-10,1,,,,,,,,,,,,,,,,,,,
001cv00000AuaOV,"County Of Granville, NC",1,2025-12-10,1,,,,,,,,,,,,,,,,,,,
001cv00000AuYgo,"Village Of Rosemont, IL",1,2025-12-10,1,,,,,,,,,,,,,,,,,,,
001Hr000028ZdNl,"Town Of Smithfield, RI",1,2025-12-11,,,,,,,,,1,,,,,,,,,,,
001Hr000028ZdZJ,"Town Of Middletown, RI",1,2025-12-11,,,,,,,,,1,,,,,,,,,,,
001Hr000028ZdMV,"Township Of Waterville, OH",1,2025-12-12,,,,1,,,,,,,,,,,,,,,,
001Hr000028ZbwD,"Township Of East Lampeter, PA",1,2025-12-12,,,,,,,,,1,,,,,,,,,,,
001cv00000Aua1Q,"County Of Obion, TN",1,2025-12-15,,,,,,,,,1,,,,,,,,,,,
001cv00000Aua8d,"County Of Claiborne, TN",1,2025-12-15,,,,,,,,,1,,,,,,,,,,,
001cv00000Aua8w,"County Of Rhea, TN",1,2025-12-15,,,,,,,,,1,,,,,,,,,,,
001Hr000028Zbxd,"County Of Kane, UT",1,2025-12-15,,,,,,,,,1,,,,,,,,,,,
001Hr000028Zc2K,"City Of Troutdale, OR",1,2025-12-15,,,,,,,,,1,,,,,,,,,,,
001Hr000028Zcph,"Town Of Suffield, CT",1,2025-12-15,,,1,,,,,,,,,,,,,,,,,
001Hr000028Zbxn,"County Of Garfield, UT",1,2025-12-15,,,,,,,,,1,,,,,,,,,,,
001cv00000AuaD9,"County Of Lincoln, ME",1,2025-12-15,,,,,,,,,1,,,,,,,,,,,
001Hr000028Zbot,"City Of Midway, UT",1,2025-12-15,,,,,,,,,1,,,,,,,,,,,
001Hr000028Zc32,"Township Of Richland (Bucks County), PA",1,2025-12-15,,,,,,,,,1,,,,,,,,,,,
001cv00000Aua0d,"County Of Garrett, MD",1,2025-12-16,,,,,1,,,,,,,,,,,,,,,
001cv00000AuXkg,"Town Of Gramercy, LA",1,2025-12-17,,,,1,,,,,,,,,,,,,,,,
001Hr000028Zcdm,"City Of Albany, CA",1,2025-12-18,,,,,1,,,,,,,,,,,,,,,
001Hr000028ZcFo,Kings County,1,2025-12-18,,,,,1,,,,,,,,,,,,,,,
001Hr000028ZdX9,"City Of Rocky River, OH",1,2025-12-18,,,,1,,,,,,,,,,,,,,,,
001Hr000028Zcb8,"City Of Raton, NM",1,2025-12-19,,,,,,,,,,,,,,,1,,,,,
001Hr000028ZdP3,"City Of Lorain, OH",1,2025-12-29,,,,1,,,,,,,,,,,,,,,,
001Hr000028ZdDv,"City Of Richmond Heights, OH",1,2025-12-31,,,,1,,,,,,,,,,,,,,,,
001Hr000028Zcge,"City Of Lanett, AL",1,2025-12-31,,,,1,,,,,,,,,,,,,,,,
001cv00000AuaOf,"County Of Knox, OH",1,2025-12-31,,,,1,,,,,,,,,,,,,,,,
001cv00000AuaLD,"County Of Darke, OH",1,2025-12-31,,,,1,,,,,,,,,,,,,,,,
001cv00000Si35K,"City of Niederwald, TX",1,2026-01-05,,,,1,,,,,,,,,,,,,,,,
001cv00000EF8QI,"County of Hawaii, HI",1,2026-01-06,,,,,,,,,,,,,,,1,,,,,
001Hr000028Zd2F,"City Of Lindsay, CA",1,2026-01-06,,,,,,,,,,,,,,,1,,,,,
001cv00000AuYKj,"City Of Summersville, WV",1,2026-01-07,,,,1,,,,,,,,,,,,,,,,
001cv00000AuXjs,"City Of Madison, WV",1,2026-01-07,,,,1,,,,,,,,,,,,,,,,
001Hr000028Zclj,"Town Of Yarmouth, ME",1,2026-01-08,,,,,,,,,1,,,,,,,,,,,
001Hr000028ZdIe,"City Of Noble, OK",1,2026-01-08,,,1,,,,,,,,,,,,,,,,,
001Hr000028Zbs6,"Borough Of Wyomissing, PA",1,2026-01-09,,,,,1,,,,,,,,,,,,,,,
001Hr000028Zcmn,"Town Of Hanover, NH",1,2026-01-12,,,,,,,,,1,,,,,,,,,,,
001Hr000028ZckM,"Town Of Atkinson, NH",1,2026-01-12,,,,,,,,,1,,,,,,,,,,,
001Hr000028ZcDY,"City Of Charlotte, MI",1,2026-01-12,,,,,1,,,,,,,,,,,,,,,
001Hr000028ZcTM,"Town Of Rye, NH",1,2026-01-12,,,,,,,,,1,,,,,,,,,,,
001cv00000AuWd9,"Village Of South Bloomfield, OH",1,2026-01-13,,,,1,,,,,,,,,,,,,,,,
001Hr000028Zd5r,"City Of Nitro, WV",1,2026-01-13,,,,1,,,,,,,,,,,,,,,,
001Hr000028ZcRo,"City Of Little Canada, MN",1,2026-01-13,1,,,,,,,,,,,,,,,,,,,
001Hr000028ZcuA,"City Of Escanaba, MI",1,2026-01-13,,,,,1,,,,,,,,,,,,,,,
001cv00000AuZcQ,"County Of Holt, NE",1,2026-01-13,,,,,,,,,1,,,,,,,,,,,
001Hr000028Zcyw,"City Of Bridgeton, MO",1,2026-01-14,,,,,,1,,,,,,,,,,,,,,
001Hr000028ZchK,"City Of Nevada, MO",1,2026-01-14,,,,,,1,,,,,,,,,,,,,,
001cv00000AuZ85,"City Of Douglass Hills, KY",1,2026-01-15,,,,,,,1,,,,,,,,,,,,,
001cv00000AuZC3,"County Of Wolfe, KY",1,2026-01-15,,,,,,,1,,,,,,,,,,,,,
001cv00000AuZm5,"County Of Monroe, KY",1,2026-01-16,,,,,,,1,,,,,,,,,,,,,
001cv00000AuZhn,"County Of Fleming, KY",1,2026-01-16,,,,,,,1,,,,,,,,,,,,,
001cv00000AuYsv,"Village Of Riverwoods, IL",1,2026-01-22,,,,,,,,,1,,,,,,,,,,,
001cv00000B221u,"City Of Le Claire, IA",1,2026-01-22,,,,,,,,,1,,,,,,,,,,,
001Hr000028ZcI8,"Township Of Charlestown, PA",1,2026-01-22,,,,,,,,,1,,,,,,,,,,,
001Hr000028ZdMA,"City of Perry, UT",1,2026-01-22,,1,,,,,,,,,,,,,,,,,,
001cv00000AuYRA,"City Of Manti, UT",1,2026-01-22,,,,,,,,1,,,,,,,,,,,,
001Hr000028ZcSW,"City Of Plain, UT",1,2026-01-26,,,,,,,,1,,,,,,,,,,,,
001cv00000AuXo0,"City Of Richmond, UT",1,2026-01-27,,,,,,,,1,,,,,,,,,,,,
001cv00000AuZbc,"County Of Glades, FL",1,2026-01-27,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZcDM,"City Of Santa Clara, UT",1,2026-01-27,,,,,,,,1,,,,,,,,,,,,
001cv00000AuaKs,"County Of Gibson, TN",1,2026-01-27,,,,,,,1,,,,,,,,,,,,,
001Hr000028ZcIC,"City Of South Bay, FL",1,2026-01-27,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zddv,"City Of North Port, FL",1,2026-01-28,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZcJN,"Town Of Southwest Ranches, FL",1,2026-01-28,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZcYI,"Oconto County, WI",1,2026-01-28,1,,,,,,,,,,,,,,,,,,,
001Hr000028ZdtO,"Township Of Concord, IN",1,2026-01-29,,,,,,,1,,,,,,,,,,,,,
001Hr000028Zcwn,"City Of Eastlake, OH",1,2026-01-30,,,,1,,,,,,,,,,,,,,,,
001Hr000028ZcY4,"Town Of Bourne, MA",1,2026-01-30,,,1,,,,,,,,,,,,,,,,,
001Hr000028Zd54,"Town Of Dennis, MA",1,2026-01-30,,,1,,,,,,,,,,,,,,,,,
001Hr000028ZcSi,"City Of Waverly, IA",1,2026-01-30,,,,,,1,,,,,,,,,,,,,,
001Hr000028Zd13,"City Of Newton, IA",1,2026-02-02,,,,,,1,,,,,,,,,,,,,,
001Hr000028Zc3A,"Township Of Greenwich, NJ",1,2026-02-02,,1,,,,,,,,,,,,,,,,,,
001cv00000AuYiB,"City Of Boardman, OR",1,2026-02-02,,,,,,,,,1,,,,,,,,,,,
001Hr000028Zcna,"Borough Of River Edge, NJ",1,2026-02-02,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZcOd,"City Of Spirit Lake, IA",1,2026-02-03,,,,,,1,,,,,,,,,,,,,,
001Hr000028Zct9,"Township Of Chatham, NJ",1,2026-02-03,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zctf,"Borough Of Waldwick, NJ",1,2026-02-03,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZdDF,"Township Of East Brunswick, NJ",1,2026-02-03,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zbp2,"City Of Glenwood, IA",1,2026-02-03,,,,,,1,,,,,,,,,,,,,,
001Hr000028ZcJL,"City Of Lake Alfred, FL",1,2026-02-03,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zcir,"Village Of Fredonia, NY",1,2026-02-05,,,,,,1,,,,,,,,,,,,,,
001cv00000AuZAs,"Township Of Hardy, OH",1,2026-02-05,,,,1,,,,,,,,,,,,,,,,
001Hr000028ZdND,"City of Ranson, WV",1,2026-02-05,,,,1,,,,,,,,,,,,,,,,
001Hr000028ZcIw,"City Of Avon Park, FL",1,2026-02-05,,1,,,,,,,,,,,,,,,,,,
001cv00000AuWQW,"Town Of Sterlington, LA",1,2026-02-05,,,,1,,,,,,,,,,,,,,,,
001cv00000AuYhV,"City Of Weston, WV",1,2026-02-05,,,,1,,,,,,,,,,,,,,,,
001Hr000028Zc7A,Webb County,1,2026-02-06,,,,,,,,,,1,,,,,,,,,,
001Hr000028Zc0a,"County Of Liberty, TX",1,2026-02-06,,,,,,,,,,1,,,,,,,,,,
001cv00000AuZTl,"City Of Tucumcari, NM",1,2026-02-06,,,1,,,,,,,,,,,,,,,,,
001cv00000AuWQ4,"City Of Troup, TX",1,2026-02-09,,,,,,,,,,1,,,,,,,,,,
001Hr000028ZdOE,"Sandoval County, NM",1,2026-02-09,,,1,,,,,,,,,,,,,,,,,
001cv00000AuaXq,"County Of Otero, NM",1,2026-02-09,,,1,,,,,,,,,,,,,,,,,
001Hr000028Zdbg,"Rio Arriba County, NM",1,2026-02-09,,,1,,,,,,,,,,,,,,,,,
001Hr000028Zd99,"Township Of La Grange, OH",1,2026-02-10,,,,,,,1,,,,,,,,,,,,,
001Hr000028ZcU9,"City Of Richland Hills, TX",1,2026-02-10,,,,,,,,,,1,,,,,,,,,,
001cv00000AuaDE,"County Of Adams, IN",1,2026-02-10,,,,,,,1,,,,,,,,,,,,,
001cv00000AuX6d,"City Of Quanah, TX",1,2026-02-11,,,,,,,,,,1,,,,,,,,,,
001Hr000028ZcV4,"Village Of Webster, NY",1,2026-02-11,,,1,,,,,,,,,,,,,,,,,
001Hr000028ZdFY,"Town Of Branford, CT",1,2026-02-11,,,1,,,,,,,,,,,,,,,,,
001cv00000AuZMO,"Town Of Fortville, IN",1,2026-02-11,,,,,,,1,,,,,,,,,,,,,
001Hr000028Zd3c,"Town Of Chesterton, IN",1,2026-02-12,,,,,,,1,,,,,,,,,,,,,
001Hr000028Zcuw,"Town Of Goshen, NY",1,2026-02-12,,,1,,,,,,,,,,,,,,,,,
001Hr000028ZcPY,"City Of Fairfax, VA",1,2026-02-12,,,,,1,,,,,,,,,,,,,,,
001cv00000AuYEl,"City Of Heavener, OK",1,2026-02-13,,,,,,,,,,1,,,,,,,,,,
001Hr000028ZcId,"Town Of Blacksburg, VA",1,2026-02-13,,,,,1,,,,,,,,,,,,,,,
001Hr000028Zdvj,"City Of Lynn Haven, FL",1,2026-02-17,,1,,,,,,,,,,,,,,,,,,
001cv000007r6st,"City Of Atlantis, FL",1,2026-02-17,,1,,,,,,,,,,,,,,,,,,
001cv000009Ky1H,"Town of Jamestown, IN",1,2026-02-17,,,,,,,1,,,,,,,,,,,,,
001cv00000AuWXS,"Town Of Trail Creek, IN",1,2026-02-17,,,,,,,1,,,,,,,,,,,,,
001cv00000AuZqv,"County Of Fountain, IN",1,2026-02-17,,,,,,,1,,,,,,,,,,,,,
001cv00000AuWbB,"Town Of Burns Harbor, IN",1,2026-02-17,,,,,,,1,,,,,,,,,,,,,
001cv00000AuYLW,"City Of Union City, IN",1,2026-02-17,,,,,,,1,,,,,,,,,,,,,
001cv00000AuaJx,"County Of Monroe, TN",1,2026-02-18,,,,,,,1,,,,,,,,,,,,,
001Hr000028ZcqA,"City Of Bay St Louis, MS",1,2026-02-19,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zcc8,"City Of Covington, VA",1,2026-02-19,,,,,1,,,,,,,,,,,,,,,
001Hr000028ZcbX,"Borough Of Manasquan, NJ",1,2026-02-19,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zc7n,"City Of Dade City, FL",1,2026-02-19,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZcQj,"Township Of Upper Freehold, NJ",1,2026-02-19,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zbnc,"Borough Of Jamesburg, NJ",1,2026-02-19,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZcQw,"Borough Of Woodcliff Lake, NJ",1,2026-02-19,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZbrZ,"Borough Of Paulsboro, NJ",1,2026-02-19,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZcmW,"Township Of Tabernacle, NJ",1,2026-02-19,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZdgP,"City Of Plainfield, NJ",1,2026-02-19,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zcmv,"Township Of Green Brook, NJ",1,2026-02-19,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZcDz,"Town Of Warrenton, VA",1,2026-02-19,,,,,1,,,,,,,,,,,,,,,
001cv00000Aua0L,"County Of Wells, IN",1,2026-02-20,,,,,,,1,,,,,,,,,,,,,
001cv00000AuaDO,"County Of Cocke, TN",1,2026-02-20,,,,,,,1,,,,,,,,,,,,,
001cv00000AuaAw,"County Of Randolph, IN",1,2026-02-20,,,,,,,1,,,,,,,,,,,,,
001cv00000AuXOh,"Town Of New Berlin, NY",1,2026-02-20,,,1,,,,,,,,,,,,,,,,,
001Hr000028ZcIP,"County Of Chenango, NY",1,2026-02-20,,,1,,,,,,,,,,,,,,,,,
001Hr000028ZbtI,"City Of West Linn, OR",1,2026-02-20,,,,,,,,1,,,,,,,,,,,,
001Hr000028ZcEU,"City Of Lake Oswego, OR",1,2026-02-20,,,,,,,,1,,,,,,,,,,,,
001Hr000028ZcTn,"City Of Angola, IN",1,2026-02-20,,,,,,,1,,,,,,,,,,,,,
001Hr000028Zdg3,"Douglas County, NV",1,2026-02-20,,,,,1,,,,,,,,,,,,,,,
001Hr000028ZcOE,"Town Of Sellersburg, IN",1,2026-02-23,,,,,,,1,,,,,,,,,,,,,
001Hr000028Zd8S,"City Of Laurel, MS",1,2026-02-23,,1,,,,,,,,,,,,,,,,,,
001cv00000Aua0I,"County Of Washington, IN",1,2026-02-23,,,,,,,1,,,,,,,,,,,,,
001cv00000AuaAM,"County Of Fayette, IN",1,2026-02-23,,,,,,,1,,,,,,,,,,,,,
001Hr000028Zchv,"Township Of Berlin, NJ",1,2026-02-23,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZbsD,"City Of Marianna, FL",1,2026-02-24,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zd4f,"Village Of Midlothian, IL",1,2026-02-24,,,,,,,,,,1,,,,,,,,,,
001Hr000028Zcrh,"Village Of Dolton, IL",1,2026-02-24,,,,,,,,,,1,,,,,,,,,,
001Hr000028Zchu,"City Of Henderson, TN",1,2026-02-24,,,,,,,1,,,,,,,,,,,,,
001Hr000028Zd0u,"Village Of Godfrey, IL",1,2026-02-24,,,,,,,,,,1,,,,,,,,,,
001Hr000028Zcry,"City Of Country Club Hills, IL",1,2026-02-24,,,,,,,,,,1,,,,,,,,,,
001cv00000AuZd1,"County Of Crawford, IN",1,2026-02-24,,,,,,,1,,,,,,,,,,,,,
001cv00000AuZBV,"County Of Bland, VA",1,2026-02-24,,,,,1,,,,,,,,,,,,,,,
001cv00000Aua8m,"County Of Gibson, IN",1,2026-02-24,,,,,,,1,,,,,,,,,,,,,
001Hr000028ZcB3,"City Of Wapato, WA",1,2026-02-24,,,,,,,,1,,,,,,,,,,,,
001Hr000028Zbub,"City Of Live Oak, FL",1,2026-02-25,,1,,,,,,,,,,,,,,,,,,
001cv000006svVu,"City Of Fritch, TX",1,2026-02-25,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZcwH,"City Of Muskegon Heights, MI",1,2026-02-25,,,,,,,1,,,,,,,,,,,,,
001Hr000028ZcrN,"City Of Marysville, MI",1,2026-02-25,,,,,,,1,,,,,,,,,,,,,
001Hr000028ZcVF,City of Garland,1,2026-02-25,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zbnd,"City Of Colleyville, TX",1,2026-02-25,,1,,,,,,,,,,,,,,,,,,
001cv00000AuaGk,"County Of De Kalb, IN",1,2026-02-25,,,,,,,1,,,,,,,,,,,,,
001Hr000028Zcl8,"Town Of Mooresville, IN",1,2026-02-25,,,,,,,1,,,,,,,,,,,,,
001cv00000B21xg,"Town Of Floydada, TX",1,2026-02-25,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZbvH,"Town Of New Whiteland, IN",1,2026-02-25,,,,,,,1,,,,,,,,,,,,,
001Hr000028ZcUl,"City Of Petoskey, MI",1,2026-02-25,,,,,,,1,,,,,,,,,,,,,
001Hr000028ZdnQ,"Washington County, WI",1,2026-02-25,1,,,,,,,,,,,,,,,,,,,
001Hr000028Zcxn,"Charter Township Of Shelby, MI",1,2026-02-25,1,,,,,,,,,,,,,,,,,,,
001Hr000028Zd8X,"City Of Rancho Mirage, CA",1,2026-02-25,,,,,1,,,,,,,,,,,,,,,
001Hr000028ZcxT,"City Of Millbrae, CA",1,2026-02-25,,,,,1,,,,,,,,,,,,,,,
001Hr000028Zbsm,"Town Of Guadalupe, AZ",1,2026-02-25,,,,,1,,,,,,,,,,,,,,,
001cv000006mTE9,"City of Kemah, TX",1,2026-02-25,,1,,,,,,,,,,,,,,,,,,
001Hr000028ZdFi,"City Of Belmont, CA",1,2026-02-25,,,,,1,,,,,,,,,,,,,,,
001Hr000028ZdF9,"Village Of New Lenox, IL",1,2026-02-25,,,,,,,,,,1,,,,,,,,,,
001Hr000028ZcK0,"City Of Cottonwood, AZ",1,2026-02-25,,,,,1,,,,,,,,,,,,,,,
001cv000006sWcc,"Town Of Whitesboro, TX",1,2026-02-26,,1,,,,,,,,,,,,,,,,,,
001cv00000AuaEP,"County Of Des Moines, IA",1,2026-02-26,,,,,,1,,,,,,,,,,,,,,
001Hr000028Zdfn,"County Of Webster, IA",1,2026-02-26,,,,,,1,,,,,,,,,,,,,,
001cv000006fb8D,"City of Clear Lake Shores, TX",1,2026-02-26,,1,,,,,,,,,,,,,,,,,,
001Hr000028Zdrd,"County Of Wapello, IA",1,2026-02-26,,,,,,1,,,,,,,,,,,,,,
001Hr000028ZdNK,"City Of Suffolk, VA",1,2026-02-26,,,,,1,,,,,,,,,,,,,,,
001Hr000028Zcd8,"City Of Mchenry, IL",1,2026-02-26,,,,,,,,,,1,,,,,,,,,,
001Hr000028Zd7f,"City Of Sycamore, IL",1,2026-02-26,,,,,,,,,,1,,,,,,,,,,
001cv00000AuZSs,"Village Of Poplar Grove, IL",1,2026-02-26,,,,,,,,,,1,,,,,,,,,,
001cv00000Aua5c,"County Of Accomack, VA",1,2026-02-26,,,,,1,,,,,,,,,,,,,,,
001cv00000AuYrI,"Town Of Stanford, NY",1,2026-02-27,,,1,,,,,,,,,,,,,,,,,
001Hr000028ZcW5,"Village Of Lake Barrington, IL",1,2026-03-02,,,,,,,,,,1,,,,,,,,,,
001Hr000028Zch4,"City Of Vandalia, IL",1,2026-03-02,,,,,,,,,,1,,,,,,,,,,
001Hr000028ZdXS,"City Of West Carrollton, OH",1,2026-03-02,,,,1,,,,,,,,,,,,,,,,
001Hr000028Zchq,"City Of Leesville, LA",1,2026-03-02,,,,1,,,,,,,,,,,,,,,,
001Hr000028Zcec,"City Of Glencoe, AL",1,2026-03-02,,,,1,,,,,,,,,,,,,,,,
001cv00000AuXWH,"City Of Clifton, TN",1,2026-03-03,,,,,,,1,,,,,,,,,,,,,
001cv00000AuX6o,"City Of Petersburg, IN",1,2026-03-03,,,,,,,1,,,,,,,,,,,,,
001cv00000AuXVG,"Town Of Santa Claus, IN",1,2026-03-03,,,,,,,1,,,,,,,,,,,,,
001cv00000AuYFT,"City Of Tusculum, TN",1,2026-03-03,,,,,,,1,,,,,,,,,,,,,
001cv00000AuXEl,"Town Of Avilla, IN",1,2026-03-03,,,,,,,1,,,,,,,,,,,,,
001cv00000AuXV2,"Town Of White Pine, TN",1,2026-03-03,,,,,,,1,,,,,,,,,,,,,
001cv00000AuWab,"Town Of Waterloo, IN",1,2026-03-03,,,,,,,1,,,,,,,,,,,,,
001cv00000AuWYv,"City Of Parsons, TN",1,2026-03-03,,,,,,,1,,,,,,,,,,,,,
001cv00000AuWbk,"Town Of Ridgetop, TN",1,2026-03-03,,,,,,,1,,,,,,,,,,,,,
001Hr000028ZdOc,"Howard Township, OH",1,2026-03-03,,,,,1,,,,,,,,,,,,,,,
001cv00000AuZlR,"County Of Roosevelt, MT",1,2026-03-03,,,,,1,,,,,,,,,,,,,,,
001Hr000028ZcXy,City of Berkeley,1,2026-03-03,,,,,1,,,,,,,,,,,,,,,
